review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
658,Nikole,Hungary,"Standard Queen Room",1,"August 2021","
 August 13, 2021
","Comfortable short stay","The room was very clean and modern, the staff is extremely helpful and smiling, the bed & blanket was super comfortable. It was also nice to start the day with swimmig. It is close to the highway, so ideal for a short stay, but the tram in front goes into the city. If you are lucky, you can find parking spot on the street, othervise you have to pay for private parking.","The doors are closing loudly, but that's not a big issue.",0,10,253,"2022-06-14 19:51:28"
659,Sorin,Belgium,"Standard Queen Room",1,"August 2021","
 August 12, 2021
","Very Good",,,0,8,253,"2022-06-14 19:51:28"
660,Radu,Romania,"Standard Twin Room",1,"August 2021","
 August 11, 2021
",Exceptional,"The staff was great, they provided a lot of usefull info. Plus the pool.. the pool is nice!",,0,10,253,"2022-06-14 19:51:28"
661,Anas,Germany,"Connected Family Rooms",2,"August 2021","
 August 10, 2021
","Very Good",,,0,8,253,"2022-06-14 19:51:28"
662,Belal,"United Arab Emirates","Standard Queen Room",1,"August 2021","
 August 7, 2021
","Bad service .not helping","The air conditioning was on heat mood and we couldn't  turn  it to vool..we asked for help but they  ignored us and we ended sleeping sweating  all night  and ww left to another  hotel in the morning","The room service  ignored our needs and stopped  answering  the phone",0,1,253,"2022-06-14 19:51:28"
663,Midhat,Germany,"Standard Queen Room",1,"August 2021","
 August 6, 2021
","I really loved the the place and will definitely come back!","I liked the room a lot, due to the size and the amenities. Bathroom also nice and good illumination. It was possible to switch the aircon off and open the windows a bit to get fresh air in.",,0,9,253,"2022-06-14 19:51:28"
664,Anonymous,Germany,none,2,"August 2021","
 August 6, 2021
",Exceptional,Pool,,0,10,253,"2022-06-14 19:51:28"
665,Rebecca,Germany,"Connected Family Rooms",1,"August 2021","
 August 3, 2021
","Quick family stay","Easy access to the train station and airport, clean, friendly and helpful staff","Everything was great, check in seemed to be an extremely long process, however the staff was cheerful and helpful during the process.",0,9,253,"2022-06-14 19:51:28"
666,Carmit,Israel,"Standard Twin Room",4,"November 2020","
 November 29, 2020
","Greta team great service",,,0,10,253,"2022-06-14 19:51:28"
667,Lynne,"United Kingdom","Standard Queen Room",4,"October 2020","
 October 27, 2020
",Exceptional,"As a solo traveller I felt extremely safe, the staff were all helpful, friendly and professional. Very clean and Covid safe. I will definitely stay again",,0,10,253,"2022-06-14 19:51:28"
668,Christelle,Belgium,"Premium Queen Room with City View",2,"October 2020","
 October 19, 2020
",Exceptional,,,0,10,253,"2022-06-14 19:51:28"
669,Anonymous,Germany,none,1,"October 2020","
 October 13, 2020
","Nothing special","Polite staff. Nice breakfast. Very clean","Well because of corona pool and SPA was not working and we choose this hotel mostly because of it. No free Parking even if it far from center of city.",0,8,253,"2022-06-14 19:51:28"
670,Chellby,Germany,"Premium Queen Room with City View",1,"October 2020","
 October 10, 2020
",Exceptional,,,0,10,253,"2022-06-14 19:51:28"
671,Lauren,Netherlands,"Standard Queen Room",3,"October 2020","
 October 6, 2020
","Comfortable and Clean","Comfortable bed. Clean room and common areas. Close to the airport.",,0,10,253,"2022-06-14 19:51:28"
672,Anonymous,Malaysia,none,1,"October 2020","
 October 4, 2020
",Wonderful,"Customer service was excellent. Receptionist Alli was simply amazing. Kudos to him","Well I couldn't use the facilities cos of COVID19",0,9,253,"2022-06-14 19:51:28"
673,Anonymous,Denmark,none,3,"September 2020","
 October 2, 2020
",Wonderful,"Location it was very good",,0,9,253,"2022-06-14 19:51:28"
674,Mehmet,Netherlands,"First Class Double Room with Kudamm view",1,"May 2022","
 May 13, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
675,Stepan,Russia,"First Class Twin Room",1,"May 2022","
 May 12, 2022
",Exceptional,"Everything was perfect!The best QP-value hotel near Zoo.",,0,10,267,"2022-06-14 19:51:28"
676,Nishad,"United Arab Emirates","Business Class Single Room",3,"May 2022","
 May 12, 2022
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
677,Adrian,Israel,"First Class Double Room with Kudamm view",7,"April 2022","
 May 12, 2022
","The room and location and cleanliness and service and open mindedness of the staff were the best!","The service and friendliness of the staff was par excellence. They truly lived up to the saying that the ''client is king''  We had queries about things in Berlin and they were extremely helpful and considerate. There was also a problem with our booking for breakfast but the staff outdid themselves to make sure we received what we had originally ordered at no extra cost.",,0,10,267,"2022-06-14 19:51:28"
678,Philip,Malta,"Business Class Single Room",2,"February 2022","
 May 7, 2022
",Disappointing,,,0,4,267,"2022-06-14 19:51:28"
679,Suhas,"United Arab Emirates","Business Class Double Room",2,"May 2022","
 May 5, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
680,Carol,Ireland,"Business Class Double Room",4,"May 2022","
 May 4, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
681,Anna,Latvia,"Business Class Single Room",4,"April 2022","
 May 3, 2022
","We certainly will come to this hotel again !","We like our stay in this hotel very much, everything was perfect: rooms, staff, location. We didn't use breakfast in a hotel, so I don't know how it was. Our room was with a city view and it was very quiet.","We have a big family and usually, we take 2 spare rooms, but in this hotel, it wasn't possible, but we stayed on one floor not far from each other and it was ok for us.",0,9,267,"2022-06-14 19:51:28"
682,Marianne,Germany,"Business Class Double Room",3,"May 2022","
 May 2, 2022
","Pleasant enough hotel that is fine for a short stay or business trip. Nice front desk staff.","Staff at front desk were very nice, size of shower and the size of room. The beds were comfy. We were offered mini bar for free, as we said "no" to cleaning for three days, for a short break this is ok. The chickens in the back yard were surprising and cute, but mind the noise if you want to work in the hotel with open windows. The hotel seemed to have pretty good soundproofing and windows as we generally did not hear anything from the neighbours - and I am a very light sleeper. The hotel is very close to the u-bahn station, though we are not a huge fan of Ku'dam shopping street, it was conveniently located.","Adding a kettle or some kind of coffee facilities would have made a real difference. The water in the shower was going hot and cold. The bathroom did not need to be this big, a lot of wasted space - you could have installed a bathtub as well as shower, which makes a difference to the experience.",0,6,267,"2022-06-14 19:51:28"
683,Külliki,Estonia,"First Class Double Room",5,"March 2022","
 May 1, 2022
",Wonderful,"There was coffee for capsule machine in the room first day but in next days there was nothing.",,0,9,267,"2022-06-14 19:51:28"
684,Roberts,"United Kingdom","Business Class Single Room",4,"April 2022","
 April 26, 2022
","Berlin trip with mates","Good location near to train station. Room very comfortable. Bathroom and shower good.","No tea making facility in room.",0,10,267,"2022-06-14 19:51:28"
685,Ioannis,Greece,"First Class Twin Room",4,"April 2022","
 April 26, 2022
","A very good hotel option for visiting Berlin","The location is excellent, on Kudamm, next to numerous public transportation means for navigating Berlin. Hotel staff is very friendly, t
he rooms were comfortable, you don't hear any noise from the streets, bathroom is excellent, beds and mattresses were of very good quality, internet speed is ok.","The breakfast is expensive (20€ per person), there is no lobby, and you have no video streaming on TV (Netflix, etc).",0,8,267,"2022-06-14 19:51:28"
686,Michail,Netherlands,"Business Class Double Room",4,"April 2022","
 April 22, 2022
","Easter Berlin","The location, comfort room, clean",Nothing,0,8,267,"2022-06-14 19:51:28"
687,Hendrik,Germany,"Business Class Double Room",3,"April 2022","
 April 18, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
688,Ron,Israel,"Business Class Double Room",6,"April 2022","
 April 14, 2022
",Pleasant,,,0,6,267,"2022-06-14 19:51:28"
689,Miquel,Spain,"Business Class Double Room",3,"April 2022","
 April 11, 2022
",Bad,"I have been charged twice for my stay. The Hotel keeps saying they have not done so and now I have to waste my time claiming this. I am not trusting a foolish company such as this never again.",,0,1,267,"2022-06-14 19:51:28"
690,Jansen,"South Africa","Business Class Double Room",2,"April 2022","
 April 11, 2022
",Wonderful,,,0,9,267,"2022-06-14 19:51:28"
691,Viktoryia,Italy,"Business Class Double Room",1,"April 2022","
 April 8, 2022
",Wonderful,,,0,9,267,"2022-06-14 19:51:28"
692,Jacqueline,Germany,"Business Class Double Room",1,"April 2022","
 April 7, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
693,Hen,Israel,"Business Class Double Room",6,"March 2022","
 March 29, 2022
","really good locations, nice staff.","1. the staff was really nice and welcoming!
2. the bed was comfortable.
3. the light near the mirror of the shower and the mirror was really nice for makeup.
4. the housekeeping cleaned our room and changed our towels and sheets every day 🤗.","1. our window was facing a business building which was very close to the window.
so we closed our curtains because we didn’t had any privacy.
2. because the problem I wrote above- the curtains was always closed and we realized that there isn’t so much light in the room.
3. The water from the shower faucet would change their temperature to boiling water in the middle of the shower!
we talked to the receptionist and she was really nice and told us she will tell someone to fix it. 
it wasn’t fixed and unfortunately we didn’t have to power to ask her to change our room because all of our luggage was already open.",0,7,267,"2022-06-14 19:51:28"
694,Esther,Germany,"Business Class Single Room",1,"February 2022","
 March 29, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
695,Trevor,"United Kingdom","First Class Double Room",4,"March 2022","
 March 27, 2022
",Exceptional,"Very helpful staff.
Great location.","Lack of UK TV stations.
Expensive breakfast.",0,9.6,267,"2022-06-14 19:51:28"
696,Ondrej,Slovakia,"First Class Double Room",1,"March 2022","
 March 23, 2022
",Exceptional,,,0,10,267,"2022-06-14 19:51:28"
697,Robert,Belgium,"Business Class Double Room",1,"March 2022","
 March 23, 2022
","Very Good",,,0,8,267,"2022-06-14 19:51:28"
698,Judith,Germany,"Business Class Single Room",1,"March 2022","
 March 22, 2022
","Very good",,,0,8,267,"2022-06-14 19:51:28"
699,Andre,Germany,"Standard Double or Twin Room",1,"December 2020","
 January 3, 2021
","Very Good",,,0,8,260,"2022-06-14 19:51:28"
700,Angela,Germany,"Standard Single Room",1,"December 2020","
 December 28, 2020
",Wonderful,"Very good location , not far away from a tube station and main train station. Kurfürstendamm with excellent shopping facilities is nearby.💫💫💫",,0,9,260,"2022-06-14 19:51:28"
701,Anna,Poland,"Standard Double or Twin Room",4,"December 2020","
 December 13, 2020
",Wonderful,,,0,9,260,"2022-06-14 19:51:28"
702,Jarle,"United Kingdom","Standard Double or Twin Room",1,"November 2020","
 November 9, 2020
",Exceptional,,,0,10,260,"2022-06-14 19:51:28"
703,Merin,Malaysia,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",1,"October 2020","
 November 2, 2020
",Pleasant,"Staff was very polite and friendly, which was a nice plus.","I travelled with my husband. The toilet in our room was meant for handicapped. Obviously, we could use the toilet as well, however it certainly wasn’t a romantic or holiday-ish stay, seeing the extra handles and wires hanging in the toilet in the shower and washbasin areas. But yes, you get the purpose done. One of the floor mat already had a black, dirty stain on it. Since we were there only for 2 days, didn’t bother about it so much.",0,6,260,"2022-06-14 19:51:28"
704,Hanna,Poland,"Standard Double or Twin Room XL",1,"October 2020","
 October 21, 2020
",Exceptional,,,0,10,260,"2022-06-14 19:51:28"
705,Martin,"United Kingdom","Standard Double or Twin Room XL",1,"October 2020","
 October 20, 2020
","Last minute booking","This was a last minute booking.  The location is excellent and staff were very helpful and accomodating.   The room was spacious although the bathroom was a little small.  Continental breakfast or cooked was excellent.  We really enjoyed our stay.",,0,8,260,"2022-06-14 19:51:28"
706,Anonymous,Germany,none,1,"October 2020","
 October 19, 2020
","Nice and clean","The service is perfect. And the room is clean and comfy!","I was quite disappointed with the bed. A bit stiff.",0,8,260,"2022-06-14 19:51:28"
707,Mohammed,Libya,"Standard Double or Twin Room XL",1,"October 2020","
 October 11, 2020
",Fair,"Breakfast was very nice with a good variety and a good omelette , staff were very friendly and service was good","I didn't like the train tracks next to the hotel its very annoying at night , even though the reception warned me about my xl room was too close and moved me to apparently one which was smaller but further away from the tracks , also i asked for the room to be cleaned around 4pm could be abit late but it would have been nice if it was cleaned",0,5,260,"2022-06-14 19:51:28"
708,Knight,"United Kingdom","Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",4,"October 2020","
 October 9, 2020
",Wonderful,,,0,9,260,"2022-06-14 19:51:28"
709,Anonymous,Germany,none,1,"October 2020","
 October 8, 2020
","Very Good",,,0,8,260,"2022-06-14 19:51:28"
710,Ioanamp,Germany,"Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child)",1,"October 2020","
 October 4, 2020
","Great Location","Nice mattress, really comfortable and great to have a Nesspresso machine in the room.","The only inconvenience was that we received a room facing the railway and although it wasn't too loud, we could hear every train passing by, at 11 PM every 2-3 minutes ...",0,10,260,"2022-06-14 19:51:28"
