review_id,reviewer_nickname,reviewer_location,room_type,number_nights,trip_type,stay_date,review_date,review_title,positive_review_text,negative_review_text,photos,rating,id_property,insert_time,,,,,,
3173,Jerry,Netherlands,Extra Large,2,Couple,Aug-19,4-Aug-19,Exceptional,"Very nice rooms. Very good bed with nice comforters. The staff is very friendly and helpful. The hotel is very close to the center with nice places to get a drink or something to eat. The hotel bar is a popular place and it can be noisy at the hotel entrance (people arriving and leaving), but the windows are very well insulated, so with closed windows there is no noise from outside.",Everything was good. Wish we could have stayed longer,0,10,299,6/23/2022 9:47,,,,,,
3174,Katie,Japan,Medium Inner Circle,1,Family,Jul-19,4-Aug-19,Funky cool hotel in a great part of Cologne,"This hotel is really cool! Our room was very clean and it actually felt brand new! The interior design of the hotel and of our room was really innovative and interesting! I booked this hotel because we we doing long train journeys and I wanted to stay somewhere nice to break up our travel. The hotel was really cool, and I also liked the area near there. Lots of restaurants and outdoor cafes etc.",,0,10,299,6/23/2022 9:47,,,,,,
3175,Claire,United Kingdom,Large,2,Couple,Aug-19,3-Aug-19,Wonderful,,,0,9.2,299,6/23/2022 9:47,,,,,,
3176,Chris,United Kingdom,Medium Inner Circle,2,Couple,Jul-19,2-Aug-19,Exceptional,"The design, the building, the cocktail bar, schlaftbot.","Nothing, this was a great hotel and I loved the building and all the little touches in the lobby and rooms.",0,10,299,6/23/2022 9:47,,,,,,
3177,Kerry,United Kingdom,Medium Inner Circle,2,Group,Jul-19,1-Aug-19,So much fun. Would definitely come back!,"Very cool, quirky hotel which made our stay even more fun. Would definitely recommend!",The bar shut! 25 hours hotel????,0,10,299,6/23/2022 9:47,,,,,,
3178,Jennvz,Germany,Medium Inner Circle,2,Couple,Jul-19,1-Aug-19,perfect!,"Everything was perfect from beginning to end. Impeccable clean rooms, friendly staff, great rooftop bar. I really love the sustainability of the hotel as well with the water conservation and minimal single-use plastic. Excellent toiletries and amazing rain shower as well! Will stay here every visit!",,0,10,299,6/23/2022 9:47,,,,,,
3179,Sabrina,Germany,Medium Outer Circle,2,Solo traveler,Aug-19,1-Aug-19,Exceptional,,,0,10,299,6/23/2022 9:47,,,,,,
3180,Stefanie,United Kingdom,Medium Inner Circle,1,Couple,Jul-19,31-Jul-19,Wonderful,"Location, location, location!","All fine, Breakfast was quite expensive, when you don’t feel that hungry.",0,9.2,299,6/23/2022 9:47,,,,,,
3181,Sandra,Taiwan,Extra Large,1,Family,Jul-19,26-Jul-19,Exceptional,,,0,9.6,299,6/23/2022 9:47,,,,,,
3182,Cameron,Australia,Medium Inner Circle,3,Solo traveler,Jul-19,25-Jul-19,An awesome place to stay!,This is a really cool hotel with extremely helpful staff. I had an awesome 3 night stay. A big shout out to Christian and Sophia working up on Level 8 in the Monkey Bar... brilliant work behind the bar and thanks for such quality service and company.,Liked everything.,1,10,299,6/23/2022 9:47,,,,,,
3183,NULL,Croatia,NULL,1,Couple,Jul-19,25-Jul-19,Excellent,"air conditioning to low it was very hot in the room ...we could not adjust the temperature...",,0,8.8,299,6/23/2022 9:47,,,,,,
3184,Kesavan,Japan,Medium Inner Circle,2,Couple,Jul-19,22-Jul-19,"Modern, New, Decorated!","I'd give this place more than 10 if I could. Definitely one of the best places I've stayed in. It was clean, hotel room felt homely, facilities are clean, great breakfast, great location, and you can spend hours at the lobby.","Seriously, nothing!",1,10,299,6/23/2022 9:47,,,,,,
3185,Tom,United Kingdom,Medium Inner Circle,2,Couple,Jul-19,22-Jul-19,Wonderful,,,0,9.2,299,6/23/2022 9:47,,,,,,
3186,Beatrice,Ireland,Medium Inner Circle,2,Couple,Jul-19,21-Jul-19,Exceptional,,,0,9.6,299,6/23/2022 9:47,,,,,,
3187,NULL,Canada,NULL,2,Couple,Jul-19,17-Jul-19,Exceptional,,,0,10,299,6/23/2022 9:47,,,,,,
3188,Kukuyama,Germany,Medium Inner Circle,2,Solo traveler,Jul-19,17-Jul-19,Your home away from home in Köln,Everything. From the check in experience. Room design. Staff. Breakfast. Location. Concept and overall thought that went into making this hotel feel like home away from home. Can't see myself staying anywhere else next time I'm in Koln!,Hard to think about stuff I didn't like... perhaps the lack of a fitness center? Although there is an amazing sauna and relaxation area with amazing view.,0,10,299,6/23/2022 9:47,,,,,,
3189,Pieter-pleun,Netherlands,Medium Inner Circle,1,Couple,Jul-19,13-Jul-19,Excellent,,,0,8.8,299,6/23/2022 9:47,,,,,,
3190,Archit,Germany,Twin Room with Shared Bathroom,1,Family,Jun-22,22-Jun-22,Very Good,,,0,8,279,6/23/2022 9:47,,,,,,
3191,Diego,Netherlands,Twin Room with Shared Bathroom,2,Group,Jun-22,20-Jun-22,Exceptional,,,0,10,279,6/23/2022 9:47,,,,,,
3192,Marco,Italy,Single Room with Bathroom,2,Group,Jun-22,19-Jun-22,Good,,,0,7,279,6/23/2022 9:47,,,,,,
3193,Rimma,Germany,Twin Room with Shared Bathroom,2,Group,Jun-22,17-Jun-22,"it was good,comfortable and nice personal",the breakfast was good:),two old man like our neighbours,0,9,279,6/23/2022 9:47,,,,,,
3194,Robert,United States of America,Twin Room with Shared Bathroom,1,Solo traveler,Jun-22,17-Jun-22,"Very good value, clean and comfortable, great staff!","Spare but very clean, safe, comfortable.  Lovely courtyard, simple but good breakfast, very good value for cost, very well located for my purposes.  Staff very helpful and personable.",,0,9,279,6/23/2022 9:47,,,,,,
3195,Stefan,Germany,Twin Room with Shared Bathroom,2,Solo traveler,May-22,17-Jun-22,Very Good,,,0,8,279,6/23/2022 9:47,,,,,,
3196,Njugi,Ireland,Twin Room with Shared Bathroom,3,Group,Mar-22,16-Jun-22,Exceptional,,,0,10,279,6/23/2022 9:47,,,,,,
3197,Jurgita,United States of America,Apartment with Bathroom,2,Family,Jun-22,15-Jun-22,Exceptional,Very friendly and helpful staff. Good location.,"A little noisy from other people walking in hallways, poor sound isolation. We could not keep windows open for too long due to people smoking in courtyard throughout the day.",0,10,279,6/23/2022 9:47,,,,,,
3198,Леста,Poland,Apartment with Bathroom,1,Family,Jun-22,13-Jun-22,Good,"The receptionist was one for the whole hotel, there was no staff.  The hotel was booked for 2 adults and 2 children, but he said that for children to pay extra, I asked to give the owner's phone number to which he said: that no one needs to call"," I will not take money for children if you do nothing  don't tell the master. ""  The area of ​​the hotel is dirty", but the hotel itself is clean and atmospheric.  In principle," a good option for the night.""",Staff,0,7,279,6/23/2022 9:47,,,
3199,Tamara,Chile,Single Room with Bathroom,5,Solo traveler,May-22,13-Jun-22,Very Good,I was near metro stations and transport in general.,"It was noisy, specially I could hear families with children.
I found the shower rather small.",0,8,279,6/23/2022 9:47,,,,,,
3200,Yuliia,Ukraine,Twin Room with Shared Bathroom,4,Solo traveler,May-22,11-Jun-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3201,Nelson,Ukraine,Twin Room with Shared Bathroom,2,Couple,Jun-22,6-Jun-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3202,Konstantin,Ukraine,Apartment with Bathroom,2,Couple,Jun-22,6-Jun-22,Very Good,"Very clean apartments, really comfortable bed, cozy courtyard, friendly service","neighborhood Is not very friendly, but the hotel is close to the metro station, so there is no need to walk too much around",0,8,279,6/23/2022 9:47,,,,,,
3203,Paulius,Lithuania,Apartment with Bathroom,1,Solo traveler,May-22,5-Jun-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3204,Sebastiaan,Ukraine,Apartment with Bathroom,1,Family,May-22,2-Jun-22,Exceptional,"Very friendly staff. Decent breakfast was provided.",,0,10,279,6/23/2022 9:47,,,,,,
3205,Tjacka,Germany,Apartment with Bathroom,2,Family,Apr-22,29-May-22,Wonderful,very friendly staff and very good value for money,,0,9,279,6/23/2022 9:47,,,,,,
3206,Tejash,Belgium,Twin Room with Shared Bathroom,1,Family,May-22,29-May-22,Very Good,,,0,8,279,6/23/2022 9:47,,,,,,
3207,Andres,Netherlands,Single Room with Bathroom,2,Solo traveler,May-22,26-May-22,Disappointing,,,0,4,279,6/23/2022 9:47,,,,,,
3208,Farouq,Yemen,Twin Room with Shared Bathroom,1,Family,May-22,25-May-22,it was very good.,"It's clean, quite and spacious. Many cheap restaurants in the area... about a 10-15 minutes walk.",a bit far from the transportation... around 10-5 minutes walk.,0,8,279,6/23/2022 9:47,,,,,,
3209,Aleksandra,Poland,Single Room with Bathroom,1,Solo traveler,May-22,23-May-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3210,Hanna,Poland,Single Room with Bathroom,1,Solo traveler,May-22,19-May-22,Very Good,,,0,8,279,6/23/2022 9:47,,,,,,
3211,Peter,Israel,Twin Room with Shared Bathroom,1,Group,May-22,18-May-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3212,Mihailo,Serbia,Single Room with Bathroom,4,Solo traveler,May-22,16-May-22,Very Good,,,0,8,279,6/23/2022 9:47,,,,,,
3213,Марина,Ukraine,Apartment with Bathroom,1,Group,Apr-22,16-May-22,Wonderful,,,0,9,279,6/23/2022 9:47,,,,,,
3214,Vaclav,Czech Republic,Apartment with Bathroom,1,Group,May-22,16-May-22,Very Good,"Cleanliness, price, location","Taste of tap water, but it is not Hotel's fault.",0,8,279,6/23/2022 9:47,,,,,,
3215,Celestino,Portugal,Standard Double or Twin Room,10,Solo traveler,May-22,11-May-22,Good,,,0,7,283,6/23/2022 9:47,,,,,,
3216,Lawrence,United Kingdom,Standard Double or Twin Room,2,Family,May-22,7-May-22,stay was excellent but football match not so much 😁,"clean, good facilities, friendly helpful staff and easy to find.",nothing,0,9,283,6/23/2022 9:47,,,,,,
3217,Roee,Israel,Superior Double Room,1,Solo traveler,Apr-22,4-May-22,great hotel,great staff. excellent breakfast!,hotel is a bit far from the main area but no big deal.,0,9,283,6/23/2022 9:47,,,,,,
3218,Paul,Germany,Superior Double Room,1,Couple,May-22,2-May-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3219,Jonathan,Germany,Standard Double or Twin Room,2,Solo traveler,Apr-22,29-Apr-22,Good,,,0,7,283,6/23/2022 9:47,,,,,,
3220,Ayhan,Turkey,Superior Double Room,3,Solo traveler,Apr-22,22-Apr-22,Very Good,,,0,8,283,6/23/2022 9:47,,,,,,
3221,Ibrahim,Lebanon,Superior Double Room,1,Group,Apr-22,22-Apr-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3222,Seong-hun,Luxembourg,Superior Double Room,1,Family,Feb-22,21-Apr-22,Exceptional,the bed was very comfortable and staffs were friendly,,0,10,283,6/23/2022 9:47,,,,,,
3223,Milda,Ireland,Standard Double or Twin Room,2,Couple,Apr-22,19-Apr-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3224,Ion,Belgium,Superior Double Room,1,Couple,Apr-22,14-Apr-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3225,A,United Kingdom,Standard Double or Twin Room,4,Solo traveler,Apr-22,11-Apr-22,Had a really great stay.,"Really good selection at breakfast. Great juicy chunks of pineapple and melon, fresh grapes. Lovely german rolls. Good cooked breakfast though I didn't try it.Lovely view to the mountains in the distance from my room.Very convenient for seeing my relatives. Also really near Niederrad Station, very quick journey from there to the main Frankfurt station. Also close to trams and buses","Receptionists on the day I arrived were not friendly and very officious. But the ones the rest of my stay were friendly and efficient.On arrival my room was missing soap and shampoo. Quickly sorted out",0,8,283,6/23/2022 9:47,,,,,,
3226,Alexandra,Germany,Standard Double or Twin Room,1,Couple,Mar-22,28-Mar-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3227,Mohamed,Egypt,Superior Double Room,3,Couple,Mar-22,18-Mar-22,perfect,breakfast was very goog but no salamon,,0,8,283,6/23/2022 9:47,,,,,,
3228,Seli̇m,Turkey,Standard Double or Twin Room,8,Solo traveler,Dec-21,13-Mar-22,Exceptional,,,0,10,283,6/23/2022 9:47,,,,,,
3229,Caroline,Belgium,Superior Double Room,1,Couple,Feb-22,11-Mar-22,Excellent hotel for a night's stay on the way to the South (or for business purpose),"Friendly and helpful staff, nice clean room and bathroom, good bed and pillow, just everything we needed from the room for a stop-over on our way to Austria. We particularly enjoyed the breakfast buffet that was generous and varied - excellent value!","It's a pity that the hotel restaurant was closed because of corona, and there are hardly any dining options in this neighbourhood of Frankfurt. Luckily there's a Lidl supermarket just in front and we could buy some bread and salads there.",0,8,283,6/23/2022 9:47,,,,,,
3230,Walid,Egypt,Standard Double or Twin Room,7,Group,Mar-22,8-Mar-22,Wonderful,,,0,9,283,6/23/2022 9:47,,,,,,
3231,Ana,Belgium,Superior Double Room,1,Family,Mar-22,7-Mar-22,Good,,,0,7,283,6/23/2022 9:47,,,,,,
3232,Carlos,Portugal,Superior Double Room,2,Couple,Feb-22,3-Mar-22,Wonderful,,,0,9,283,6/23/2022 9:47,,,,,,
3233,Gary,Germany,Standard Double or Twin Room,3,Family,Feb-22,1-Mar-22,Wonderful,,,0,9,283,6/23/2022 9:47,,,,,,
3234,Jose,Germany,Standard Double or Twin Room,1,Solo traveler,Feb-22,28-Feb-22,Good place to rest when traveling for work to Frankfurt,The staff (especially the receptionist) were fantastic. Super helpful and genuinely friendly. Location is excellent. Rooms well isolated for a good nights sleep.,"The provided WiFi was unfortunately very slow and spotty, but that’s nitpicking :) room furniture might profit from a refresh, some pieces are beginning to show their age. But overall nothing really striked me as bad. Great place for professionals visiting Frankfurt.",0,7,283,6/23/2022 9:47,,,,,,
3235,Diana,Germany,Superior Double Room,1,Couple,Feb-22,27-Feb-22,Comfortable stay,"We really liked the room. It was big and the bed was really comfortable. The parking was really comfortable and easy to access. The woman on the front desk was really friendly and recommend us a nice place to eat close by and also borrow us some umbrellas because it was raining and we forgot ours.It was also nice that ww were able to leave the keys from the room in a box when we leave early the next day to the airport, which is really close from the hotel.",,0,10,283,6/23/2022 9:47,,,,,,
3236,Yongning,Germany,Superior Double Room,1,Solo traveler,Feb-22,24-Feb-22,ok,"service was good, location is good",ok,0,7,283,6/23/2022 9:47,,,,,,
3237,Aleksandra,Italy,Superior Double Room,1,Family,Feb-22,15-Feb-22,Good,,,0,7,283,6/23/2022 9:47,,,,,,
3238,Srujan,India,Standard Double or Twin Room,1,Solo traveler,Feb-22,12-Feb-22,Very Good,,,0,8,283,6/23/2022 9:47,,,,,,
3239,Mehdi,Germany,Superior Double Room,1,Solo traveler,Jan-22,9-Feb-22,it was a good hotel,Beds. rooms,Safe box had a problem,0,7,283,6/23/2022 9:47,,,,,,
3240,Manal,Egypt,Business Class Double Room,7,Family,Oct-21,2-Oct-21,Very Good,Excellent Location,Open bathroom style in the rooms is not suitable for everyone. It should be communicated more clearly in the hotel listing. It wasn’t a very good surprise for us when we checked in as I was sharing the room with my 18-year-old son.,0,8,291,6/23/2022 9:47,,,,,,
3241,Dushica,Germany,Business Class Single Room,3,Solo traveler,Sep-21,27-Sep-21,Very Good,,,0,8,291,6/23/2022 9:47,,,,,,
3242,Lane,United States of America,First Class Double Room,1,Couple,Sep-21,21-Sep-21,Very pleasant stay in a historic hotel.,Room was spacious and had many nice features.  It was very quiet.  Breakfast was excellent and had longer serving hours than most hotels. Also 12pm checkout was nice.,Access to the parking lot.,0,8,291,6/23/2022 9:47,,,,,,
3243,Sylvia,Germany,Business Class Double Room,3,Group,Sep-21,19-Sep-21,Very Good,,,0,8,291,6/23/2022 9:47,,,,,,
3244,Sagiv,Israel,Business Class Double Room,6,Couple,Sep-21,18-Sep-21,"Not prestigious, but nice hotel","The people who were in the reception were very nice 🙂. They fixed the things above, and they care a lot that we will have a nice vacation.","The room attendant didn't replace the glasses🥂. Moreover, there were no coffee mugs or spoons in the room (at The beginning)",0,8,291,6/23/2022 9:47,,,,,,
3245,Emil,Germany,Business Class Double Room,7,Solo traveler,Sep-21,13-Sep-21,Pleasant hotel in the middle of the busy city with intelligent and professional staff and good deals,Pleasant hotel in the middle of the busy city with intelligent and professional staff and good deals.,,0,8,291,6/23/2022 9:47,,,,,,
3246,Grega,Slovenia,Business Class Single Room,3,Solo traveler,Sep-21,9-Sep-21,Good,Clean and efficient room. Internet was really fast and stable.,"I would have expected some basic amenities for a 4* hotel, like electric kettle.",0,7,291,6/23/2022 9:47,,,,,,
3247,Creed,Ireland,Business Class Single Room,2,Group,Sep-21,9-Sep-21,Very Good,,,0,8,291,6/23/2022 9:47,,,,,,
